Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20230807T102601,S2_L2A_SR_20230807T102601_20230807T102628_T32TLS_QA60_run20230816,2023-08-07,2023-08-07,1,2023-08-16,https://github.com/swisstopo/topo-satromo/commit/0169a08a514bc32d9ae7e5d7fc8fac7e5becfeaa,0.0.0
