Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20231209T101411,S2_L2A_SR_20231209T101411_20231209T101406_QA60_run20231210,2023-12-09,2023-12-09,3,2023-12-10,https://github.com/swisstopo/topo-satromo/commit/b36b94bdf0fba739e199624237b2cc4fdab0f8ab,0.0.0
