Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20240127T104311,S2_L2A_SR_20240127T104311_20240127T104428_QA60_run20240128,2024-01-27,2024-01-27,4,2024-01-28,https://github.com/swisstopo/topo-satromo/commit/2bc20b14242ab75367b10aab7d9f6b7de9a43771,0.0.0
