Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20231220T103349,S2_L2A_SR_20231220T103349_20231220T103347_QA60_run20231221,2023-12-20,2023-12-20,11,2023-12-21,https://github.com/swisstopo/topo-satromo/commit/8fd019b3e9db2faf012bbe02efe222a39f4f3c9c,0.0.0
