Product,Item,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,Sentinel_NDVI-MAX_SR_CloudFree_crop20230713-20230807_run20230810,2023-07-13,2023-08-07,6,2023-08-10,https://github.com/swisstopo/topo-satromo/commit/b420ec733607e336d99474b06f5ff01efb9ef6b9,0.0.0
