Product,Item,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,Sentinel_NDVI-MAX_SR_CloudFree_crop20230711-20230807_run20230810,2023-07-11,2023-08-07,268,2023-08-10,https://github.com/swisstopo/topo-satromo/commit/61e756328e9ea145e63bebc5338123b8415b4db7,0.0.0
