Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,20230920T240000,Sentinel_NDVI-MAX_SR_CloudFree_crop20230821-20230919_run20230920,2023-08-21,2023-09-19,286,2023-09-20,https://github.com/swisstopo/topo-satromo/commit/95342a3faff0affcfc166f93fc9040b11976359a,0.0.0
