Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20240123T101229,S2_L2A_SR_20240123T101229_20240123T101226_10M_run20240124,2024-01-23,2024-01-23,4,2024-01-24,https://github.com/swisstopo/topo-satromo/commit/798d5686f90f2e4fe350244c1a3daa4085909ee6,0.0.0
