Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20231113T104209,S2_L2A_SR_20231113T104209_20231113T104209_QA60_run20231114,2023-11-13,2023-11-13,4,2023-11-14,https://github.com/swisstopo/topo-satromo/commit/2dc149dff239d21c2c75e3f34e39b671d5f2d7ba,0.0.0
