Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20230830T103631,S2_L2A_SR_20230830T103631_20230830T104634_T32TLS_10M_run20230831,2023-08-30,2023-08-30,4,2023-08-31,https://github.com/swisstopo/topo-satromo/commit/eb5d413ae8893a11c6a87995be026a6876d000a0,0.0.0
