Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20240114T103401,S2_L2A_SR_20240114T103401_20240114T103359_10M_run20240115,2024-01-14,2024-01-14,12,2024-01-15,https://github.com/swisstopo/topo-satromo/commit/9f8af8d8a3ad9cf9882004e8025a908a6d2db4ce,0.0.0
