Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20230817T103031,S2_L2A_SR_20230817T103031_20230817T103735_T32TLS_QA60_run20230818,2023-08-17,2023-08-17,1,2023-08-18,https://github.com/swisstopo/topo-satromo/commit/bc887ee8e2b549197b47639e17b7b558856a7628,0.0.0
