Product,Item,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,Sentinel_NDVI-MAX_SR_CloudFree_crop20230603-20230628_run20230701,2023-06-03,2023-06-28,6,2023-07-01,https://github.com/swisstopo/topo-satromo/commit/65e822210ae37aee7c4c4d5baf555233097d690f,0.0.0
