Product,Item,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,Sentinel_NDVI-MAX_SR_CloudFree_crop20230603-20230628_run20230703,2023-06-03,2023-06-28,6,2023-07-03,https://github.com/swisstopo/topo-satromo/commit/0fc631baf15ab2ac11a5e46a52a26c0a192bba25,0.0.0
