Product,Item,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,Sentinel_NDVI-MAX_SR_CloudFree_crop20230608-20230703_run20230705,2023-06-08,2023-07-03,6,2023-07-05,https://github.com/swisstopo/topo-satromo/commit/83eabdb8c1a1e3fff47b553e75f47a54abcd2a85,0.0.0
