Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,20230816T240000,Sentinel_NDVI-MAX_SR_CloudFree_crop20230718-20230807_run20230816,2023-07-18,2023-08-07,5,2023-08-16,https://github.com/swisstopo/topo-satromo/commit/e8aef8fe548d0f97ca5f6068ece209c49874eb5f,0.0.0
