Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20240113T101309,S2_L2A_SR_20240113T101309_20240113T101304_10M_run20240114,2024-01-13,2024-01-13,4,2024-01-14,https://github.com/swisstopo/topo-satromo/commit/b262e22edf9872ed0546c84d1cbe72f1a4909892,0.0.0
