Product,Item,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
NDVI-MAX,Sentinel_NDVI-MAX_SR_CloudFree_crop20230608-20230703_run20230704,2023-06-08,2023-07-03,6,2023-07-04,https://github.com/swisstopo/topo-satromo/commit/8f17d3767ad47ccfd2909752fa425b10bf27d5f6,0.0.0
