Product,Item,Asset,DateFirstScene,DateLastScene,NumberOfScenes,DateItemGeneration,ProcessorHashLink,ProcessorReleaseVersion
S2_LEVEL_2A,20230928T101719,S2_L2A_SR_20230928T101719_20230928T102123_10M_run20230929,2023-09-28,2023-09-28,11,2023-09-29,https://github.com/swisstopo/topo-satromo/commit/9f6ca67ebacdfa1b40cfd6ba4e4b1316b6aacf7c,0.0.0
